Minimum Temperature,Maximum Temperature,Humidity,Precipitation
13.8,22.0,77,10.1
8.5,44.8,48,9.5
7.1,38.8,48,15.5
10.5,40.4,40,2.3
11.3,26.3,38,2.8
4.4,46.0,73,8.0
9.3,47.4,52,7.3
-0.1,32.3,76,13.1
16.5,47.9,69,15.5
-2.2,41.8,72,0.8
15.7,48.7,83,11.1
8.6,19.0,80,6.7
3.4,21.4,67,1.1
18.0,30.4,81,0.8
12.8,23.8,53,10.7
9.2,47.8,63,7.6
9.5,22.2,59,6.6
0.5,38.0,39,4.6
11.9,40.6,72,0.8
1.0,37.6,50,14.9
-2.7,42.8,38,3.1
3.4,34.3,82,3.3
13.0,37.7,88,7.3
-2.1,24.5,58,12.4
13.6,37.0,74,2.3
13.8,23.8,49,6.3
-0.7,37.7,69,6.6
11.3,45.9,88,13.9
8.2,47.8,71,5.8
4.0,48.6,51,14.9
-0.9,41.0,66,2.8
-0.5,47.1,78,4.5
14.5,26.9,61,3.7
16.3,31.8,85,0.3
14.8,36.5,77,9.5
3.9,26.2,77,5.1
11.2,26.6,67,1.8
5.1,38.7,40,6.5
13.7,29.4,89,14.0
-1.1,18.6,64,8.5
-1.2,35.9,87,12.4
3.1,31.1,82,12.8
6.9,30.7,48,12.0
-2.0,21.9,59,3.2
-2.3,48.5,42,2.9
14.3,30.4,74,9.4
-0.4,22.9,64,9.2
2.0,37.2,70,12.0
-1.0,29.3,78,10.7
11.9,38.9,50,14.0
-2.9,48.2,80,6.8
9.9,20.2,45,8.1
-1.9,38.2,75,7.8
-2.9,35.4,88,9.3
2.2,23.7,85,13.1
1.1,37.0,84,15.4
1.0,22.6,61,8.7
0.1,26.2,70,6.6
16.6,40.0,77,6.1
-0.5,37.2,73,8.0
9.2,21.1,44,11.5
8.1,38.8,76,6.7
2.5,37.8,43,2.1
9.1,32.2,52,2.1
-0.9,35.7,56,3.0
16.9,45.0,44,6.7
10.7,29.8,62,3.1
9.8,44.9,66,0.5
17.0,38.8,52,2.8
0.6,19.3,75,7.8
13.6,36.2,54,12.0
11.6,36.0,42,1.8
-1.9,20.9,87,2.6
8.3,29.1,63,13.3
15.8,32.7,61,0.1
1.8,47.8,88,11.6
16.1,21.9,55,13.6
15.3,35.1,71,9.6
9.7,20.6,80,0.4
15.3,39.1,77,9.4
6.5,27.1,50,1.1
8.7,38.8,51,13.4
12.7,38.8,69,8.9
9.5,25.8,57,2.5
15.4,30.4,84,6.1
14.5,41.8,85,13.9
9.1,47.4,86,13.2
3.3,48.8,66,6.6
-0.8,27.9,70,6.6
4.8,26.8,63,6.9
2.2,25.9,74,0.4
14.4,43.8,83,3.7
-0.5,20.2,47,14.9
3.1,26.1,53,12.1
17.9,48.0,65,13.0
4.0,47.3,38,0.6
6.6,38.9,67,12.8
6.2,34.2,42,9.1
18.0,22.6,81,2.7
5.3,40.8,52,7.5
8.0,22.9,44,1.7
10.8,37.4,53,10.7
4.4,40.4,75,5.7
7.5,34.9,75,8.8
0.9,34.1,56,0.1
6.3,22.9,71,12.3
0.6,46.5,39,6.5
10.5,24.3,38,8.4
15.7,19.2,38,10.1
-1.3,28.5,56,5.6
15.1,38.8,82,0.5
10.5,31.8,61,15.6
-0.9,24.9,64,9.8
7.5,24.7,51,11.7
12.2,30.3,85,8.5
3.5,42.9,63,12.5
9.5,19.4,83,13.6
7.0,23.9,38,1.8
12.8,20.0,50,8.3
1.8,35.4,68,8.8
2.7,31.9,60,10.0
16.4,32.5,69,0.8
8.1,20.3,45,15.5
-0.1,47.8,81,3.9
7.8,47.0,53,13.5
9.5,38.5,82,3.7
3.5,42.4,41,7.3
4.0,38.0,65,11.1
11.3,19.7,49,14.7
6.4,23.0,83,10.9
2.7,28.9,86,9.3
13.5,43.2,56,11.3
17.9,33.7,55,5.8
17.7,22.4,85,11.7
4.1,25.9,43,4.3
6.6,47.8,68,3.2
12.3,48.1,60,5.9
-0.3,48.0,82,13.5
2.1,43.1,73,15.5
8.5,19.4,74,1.7
5.8,29.4,60,6.1
15.2,30.3,65,10.7
6.9,26.7,75,1.6
-0.1,37.2,63,0.5
4.6,37.7,74,6.8
11.5,47.8,71,6.6
11.7,46.3,60,0.9
-2.1,46.4,48,8.0
7.8,47.2,77,9.4
2.7,42.2,65,14.5
16.5,41.7,86,3.3
4.3,24.2,65,12.9
5.3,41.6,89,13.2
5.6,20.8,46,4.9
-0.3,32.8,51,7.6
16.6,44.6,46,5.5
6.9,41.2,49,10.4
14.0,41.1,62,12.9
2.1,21.1,63,7.7
4.6,30.0,66,8.2
12.9,46.7,72,12.2
-1.8,24.6,47,0.0
5.8,28.2,70,10.8
0.4,34.8,86,1.5
-0.3,28.0,45,3.2
9.2,37.5,73,6.1
1.2,27.0,84,12.7
-1.7,41.5,69,8.1
12.2,33.0,49,8.4
1.0,39.4,51,14.7
7.6,38.3,88,2.4
-1.1,40.6,42,0.3
3.5,47.1,42,8.7
4.5,37.9,72,1.8
13.5,22.2,63,12.8
17.8,25.5,62,11.1
2.2,39.4,89,0.2
4.1,38.7,82,12.0
4.4,25.6,88,3.5
14.7,40.5,42,14.9
1.4,39.9,68,4.3
12.5,26.1,53,8.0
-2.9,24.1,82,8.4
9.4,48.5,73,0.9
14.4,42.6,43,2.0
3.6,48.5,70,0.3
1.1,21.7,65,6.0
3.0,26.9,63,11.5
1.3,24.2,81,11.8
14.3,43.1,54,13.5
6.0,44.6,78,11.9
3.3,47.0,53,5.3
12.0,28.9,59,4.1
3.0,39.6,57,12.7
14.5,23.4,56,6.7
3.7,20.6,72,2.8
18.0,39.9,46,1.8
15.7,46.3,79,3.3
4.3,25.7,46,5.1
-2.0,26.1,51,9.4
9.4,28.5,68,13.7
8.7,30.8,64,4.7
0.7,40.4,54,4.7
17.2,21.3,82,7.0
9.3,37.6,81,8.6
16.5,34.4,43,3.1
2.1,45.3,72,7.6
11.3,18.9,71,12.3
12.3,48.4,74,2.6
4.8,46.0,86,10.2
-0.8,36.3,83,1.5
11.0,39.4,71,10.1
8.8,39.2,48,7.5
-0.1,32.5,56,11.9
3.3,38.3,85,2.2
8.8,21.7,81,4.3
14.2,46.6,74,6.1
-1.3,21.8,74,6.7
15.6,30.1,40,11.9
1.9,40.5,77,11.9
4.3,39.9,78,12.2
15.0,33.8,41,4.7
13.3,21.1,74,12.7
3.3,44.2,89,8.9
3.0,18.7,87,1.7
4.8,38.2,82,5.2
-0.2,25.2,45,12.6
0.3,46.3,76,10.4
3.9,32.8,47,13.8
5.5,20.3,43,2.1
8.4,23.3,64,14.5
16.8,41.8,64,8.0
0.5,19.9,88,14.3
4.4,44.8,56,13.6
-2.7,23.7,50,14.4
-1.8,35.5,57,2.9
1.6,23.0,57,10.2
9.0,32.9,38,6.7
13.1,42.2,67,6.5
10.8,22.1,47,12.0
1.3,36.5,65,12.2
10.5,24.7,61,15.1
8.6,41.9,40,11.5
7.3,34.1,73,11.9
3.0,30.3,76,14.7
6.9,25.3,70,14.7
14.7,28.2,77,1.6
4.0,27.3,75,1.3
2.1,39.1,41,12.4
10.1,38.4,58,2.4
13.3,28.7,52,9.1
15.6,24.5,77,1.5
7.5,19.5,64,10.1
1.3,19.4,43,13.9
10.1,33.3,64,2.4
4.7,37.1,68,4.8
-1.0,46.6,45,1.3
15.7,44.3,73,4.7
13.4,41.2,72,6.8
12.0,43.1,72,8.2
16.1,40.6,49,1.3
6.3,27.3,81,6.7
-2.3,21.1,50,4.0
4.6,23.2,56,2.4
12.5,40.7,40,14.0
3.7,21.2,72,2.4
-3.0,24.4,53,10.7
3.9,44.9,82,11.4
4.6,22.0,53,7.2
13.3,32.9,50,6.8
10.2,38.8,49,9.8
0.0,42.2,42,14.8
11.9,29.8,74,13.1
6.4,34.2,64,14.6
3.5,32.9,86,1.9
15.2,37.1,79,3.4
14.6,34.7,51,6.5
14.1,38.7,78,8.3
16.0,44.6,40,8.8
-0.1,49.0,41,7.1
-2.9,18.7,86,3.1
11.7,33.3,39,7.0
9.7,40.0,66,3.0
5.5,43.1,62,2.7
13.4,42.4,65,12.0
-2.3,29.0,47,5.8
12.8,46.6,55,4.7
0.2,22.3,52,14.1
0.9,36.0,39,10.6
7.4,22.5,81,8.9
10.7,34.7,79,10.6
11.4,46.6,71,1.4
6.1,30.9,84,4.0
12.3,31.0,45,5.9
3.5,20.4,41,8.7
12.7,36.6,53,4.6
16.7,32.4,57,4.1
1.1,22.3,78,0.5
9.2,27.5,82,12.1
15.4,40.0,51,10.3
17.3,45.7,78,0.8
17.6,19.6,79,4.8
-0.1,38.9,72,12.0
-0.1,35.2,82,14.9
4.7,31.4,63,8.7
6.9,37.3,83,1.6
0.1,46.2,54,6.1
-0.4,38.7,45,14.8
4.3,40.0,89,9.8
0.6,27.9,44,9.2
15.7,32.2,38,13.4
-2.0,29.0,89,14.3
8.3,26.0,88,5.6
3.2,39.5,89,7.5
6.2,37.8,45,6.7
2.8,46.8,59,11.8
7.7,24.2,69,2.3
3.4,38.8,88,13.2
13.1,28.2,74,14.0
7.6,42.3,38,9.6
14.5,35.1,50,6.8
2.5,43.6,69,10.8
-0.7,20.1,48,15.1
15.4,19.0,41,14.4
11.1,39.2,68,5.0
1.4,42.3,59,0.4
0.7,47.2,77,13.9
12.2,24.9,47,13.4
12.8,48.8,76,9.2
-2.4,41.2,39,5.9
-1.2,21.2,57,14.2
12.9,36.6,74,10.1
4.1,33.4,82,11.6
0.8,20.9,88,14.7
15.3,46.9,59,8.8
6.0,44.1,46,1.2
3.8,26.9,68,1.3
7.1,48.6,79,8.4
15.8,25.1,78,8.0
11.9,34.0,88,2.9
9.3,23.1,63,0.4
2.6,25.4,79,8.0
-2.2,28.8,71,6.5
5.8,31.5,47,13.2
-0.9,48.0,58,5.4
-1.6,43.3,50,0.9
6.2,46.6,74,8.5
9.5,36.7,55,8.6
16.6,19.6,60,0.5
12.4,41.6,77,12.7
3.0,31.2,39,11.0
9.0,34.4,76,4.2
8.8,41.5,40,8.3
3.0,24.8,79,9.2
12.1,38.0,71,2.6
17.2,23.1,47,0.1
2.0,43.1,71,13.6
-1.5,34.8,57,7.4
13.5,25.2,59,3.3
-1.5,42.2,47,8.4
15.8,39.5,61,4.1
-2.9,22.8,89,12.3
8.2,43.1,87,2.5
10.2,39.4,47,8.1
5.6,34.7,63,5.7
17.4,36.9,51,4.2
13.1,28.5,70,11.1
2.5,36.5,77,3.7
17.0,24.6,62,9.3
-2.7,24.8,77,5.6
2.2,30.1,83,10.2
15.3,26.4,54,5.8
7.9,27.3,83,4.0
11.4,19.7,41,7.8
17.7,34.9,42,3.6
15.1,45.8,82,10.8
4.0,23.4,86,12.2
2.8,31.0,74,8.9
14.8,39.7,46,12.1
13.7,34.9,77,3.6
10.9,26.2,70,3.1
14.6,43.0,63,3.9
5.3,37.9,72,0.2
7.6,47.2,64,14.5
12.6,41.1,87,6.9
8.2,24.5,55,1.9
2.2,34.8,76,11.7
11.8,40.1,87,11.5
14.1,32.3,69,2.1
8.3,34.8,77,13.2
11.3,21.8,42,11.7
15.9,46.3,49,11.1
14.5,30.2,86,1.4
0.1,29.3,62,7.5
-2.2,21.7,45,10.7
4.3,43.0,66,0.8
7.2,46.5,63,10.7
10.6,35.3,53,4.7
2.9,28.3,42,9.4
13.7,31.0,45,11.3
17.6,48.7,82,11.9
8.1,22.4,59,7.0
-2.3,44.9,40,10.4
5.9,37.3,46,3.7
-0.2,36.7,74,8.4
-2.9,41.8,72,14.6
4.0,47.4,62,0.2
16.3,22.1,56,3.1
17.3,40.0,80,10.7
7.0,44.0,39,14.2
-2.0,25.1,50,12.7
8.4,37.9,47,7.5
8.7,32.3,88,14.0
12.2,33.8,83,13.3
2.1,39.7,76,4.5
15.1,32.8,62,0.6
2.9,41.4,86,13.5
8.7,25.8,42,11.6
16.5,39.1,88,4.0
3.6,30.1,74,14.6
7.1,46.0,63,12.8
16.8,21.0,83,3.5
10.0,43.0,45,12.4
13.5,31.4,49,5.4
13.5,45.5,53,8.4
2.2,42.6,88,6.1
0.6,21.6,83,13.5
8.0,41.1,59,13.9
7.3,40.0,54,1.7
1.8,39.3,42,5.4
7.9,31.4,83,6.9
6.1,32.2,62,15.4
4.1,22.0,76,5.5
-0.3,30.0,59,2.5
4.0,22.1,67,6.9
-0.1,41.2,86,9.4
16.5,36.6,74,6.2
5.5,25.4,82,3.4
12.6,28.1,54,4.2
-0.5,23.2,73,14.6
3.0,41.9,77,5.5
-0.4,22.4,50,13.2
-0.8,37.6,64,7.9
5.2,30.7,61,6.7
11.4,21.5,72,0.3
0.5,30.1,45,10.1
3.9,25.8,45,1.9
3.6,28.7,55,3.4
1.6,40.6,78,10.4
2.1,21.3,84,9.5
-2.2,35.2,83,12.7
13.0,32.4,72,6.8
9.9,22.1,86,7.3
-0.4,22.1,55,12.6
16.7,36.2,49,1.3
-1.2,25.8,49,8.8
16.7,36.6,43,11.7
15.4,38.6,71,13.7
-0.8,27.1,54,5.8
15.6,41.5,41,13.1
12.6,21.3,89,10.2
7.2,46.7,75,0.1
11.3,19.1,44,2.1
17.5,46.9,43,12.4
0.9,26.4,83,15.5
9.2,45.0,51,14.2
4.9,39.4,59,13.0
16.4,24.8,49,15.5
1.4,24.0,43,11.6
17.5,34.0,38,3.2
8.8,30.4,83,1.5
14.2,19.8,56,5.0
11.3,35.6,76,8.5
4.7,31.6,70,9.5
7.6,25.9,56,0.6
10.5,43.7,53,4.3
1.1,26.3,75,14.1
15.4,21.5,40,13.5
9.0,32.4,71,9.3
12.6,24.4,66,0.6
1.0,42.3,40,3.9
0.9,35.2,76,7.7
9.2,23.9,77,3.3
10.8,30.2,57,1.3
7.4,41.8,51,14.6
-2.2,35.2,54,11.6
-2.7,19.3,70,12.3
-2.7,32.4,66,1.5
7.3,46.6,82,3.3
-0.9,26.1,89,12.1
3.1,48.4,51,14.2
0.9,19.1,64,6.1
5.4,47.0,81,14.1
17.3,26.2,89,14.3
15.0,44.8,70,9.4
0.5,29.1,89,9.2
6.5,47.1,39,11.2
-0.3,39.4,72,1.8
4.3,22.0,38,1.7
5.9,48.3,51,9.3
0.0,22.6,67,15.2
-2.7,42.2,64,4.7
8.8,39.4,57,3.3
11.9,18.9,46,2.3
11.1,22.7,54,0.6
2.0,32.3,64,2.2
6.1,25.4,75,9.8
18.0,47.9,41,7.2
-0.6,22.4,84,9.9
17.0,25.3,79,10.7
10.9,20.9,86,13.3
4.3,45.5,39,12.2
4.0,29.3,55,2.4
8.4,21.0,69,10.3
7.0,34.9,40,11.7
12.3,33.4,50,0.5
14.4,38.5,80,3.4
3.2,47.3,45,3.7
16.6,37.9,41,5.9
3.0,29.2,75,13.7
-2.9,42.7,42,2.6
-0.4,45.4,88,6.0
16.9,30.1,60,11.6
13.4,18.8,42,0.5
4.6,22.3,82,0.1
0.7,32.9,86,2.5
1.6,48.6,65,10.6
17.5,44.7,72,10.1
10.0,31.8,61,0.7
1.8,34.3,52,12.3
1.3,35.5,70,15.2
6.9,41.3,58,8.5
4.7,48.3,58,1.3
-1.0,40.3,42,6.9
15.6,34.4,80,5.3
14.6,25.6,50,11.8
14.1,48.9,38,11.8
9.5,37.2,48,15.0
6.1,38.3,41,8.1
8.8,27.2,52,9.5
12.3,38.4,81,6.6
2.0,34.7,40,2.4
17.8,23.7,69,0.0
1.1,44.5,86,11.6
14.9,28.1,49,14.3
17.9,30.7,88,12.5
8.4,23.5,53,10.8
16.1,29.9,75,0.9
15.5,48.8,41,13.5
4.5,21.8,47,2.7
10.4,30.7,84,0.0
7.3,44.7,73,5.6
16.3,39.8,51,0.1
2.5,41.0,79,7.5
-0.6,29.8,65,12.7
12.9,44.7,59,9.2
2.0,21.8,71,2.3
-1.8,24.0,58,12.6
3.9,31.3,81,2.5
10.2,47.1,69,3.5
13.6,34.0,42,13.4
-2.6,45.0,56,4.2
10.0,29.2,56,4.3
6.5,23.3,66,7.2
13.8,42.7,42,11.2
9.2,48.3,70,5.8
4.2,41.7,81,1.0
9.9,21.7,88,14.0
-0.2,35.1,63,5.9
7.7,45.3,50,12.0
-0.2,45.2,87,2.8
17.6,19.6,66,13.8
4.0,39.7,56,2.3
13.4,32.2,63,14.7
6.1,28.2,88,8.8
4.7,39.3,88,3.4
-0.6,28.8,74,2.6
1.1,32.1,60,13.0
13.6,36.9,60,2.9
7.9,31.2,81,11.2
3.8,37.0,65,7.0
16.9,36.4,45,8.8
8.6,39.0,85,6.1
-2.1,45.7,77,10.7
13.1,32.9,46,3.3
7.6,31.0,80,8.6
-0.7,26.8,84,13.9
15.9,42.3,44,15.3
11.7,34.9,61,13.8
17.8,33.0,89,4.7
9.6,26.6,70,2.3
1.6,45.3,77,3.8
4.0,29.6,69,10.3
14.1,32.3,57,3.9
1.1,37.1,76,5.2
13.5,21.0,65,2.7
6.8,47.4,70,11.0
17.8,34.3,82,1.8
0.2,24.9,72,0.2
8.7,40.6,42,3.2
1.6,30.0,85,3.0
-1.2,33.7,42,8.5
7.8,30.6,40,12.5
-0.6,45.5,56,2.8
1.3,19.4,43,1.8
3.3,44.2,80,11.4
14.5,28.7,82,14.6
8.4,36.5,68,6.0
16.1,29.7,57,9.8
-1.5,36.0,79,6.3
10.8,20.1,49,4.9
17.0,41.9,56,10.8
3.7,40.3,78,4.6
16.0,39.0,80,14.7
13.1,43.5,87,14.4
2.8,21.5,62,1.0
15.4,19.7,71,1.6
12.5,27.8,56,0.2
10.3,23.8,77,0.9
16.1,47.1,54,0.5
7.8,40.0,77,15.1
3.8,41.0,74,14.3
-3.0,34.1,47,2.0
10.7,28.2,51,7.5
-2.8,27.7,74,13.3
4.4,39.2,83,8.0
9.3,39.2,50,12.6
10.1,23.2,66,6.3
6.6,23.4,59,13.5
12.6,38.8,57,11.3
0.2,42.7,80,5.1
14.6,29.4,45,6.6
6.7,36.9,48,12.1
14.5,43.6,59,15.2
0.5,32.7,50,5.6
11.5,24.8,74,12.7
17.3,47.9,52,11.9
10.3,19.6,77,14.8
7.6,19.5,80,11.4
2.0,47.5,82,13.8
1.2,49.0,71,4.6
2.3,33.8,57,14.5
8.4,28.0,52,7.5
0.9,38.1,74,12.9
7.5,33.2,42,4.3
5.0,27.4,88,12.4
8.5,34.3,57,1.5
7.8,43.6,46,5.4
-0.5,36.3,40,6.3
13.6,31.1,40,12.6
15.4,21.2,40,11.5
9.9,38.4,60,2.4
10.4,46.4,46,13.4
5.8,34.7,65,1.5
14.9,42.2,84,1.2
8.9,45.7,45,4.8
0.3,41.6,46,11.6
-1.2,46.4,81,0.3
12.1,28.5,45,7.0
6.6,36.3,59,0.8
11.5,28.9,65,14.6
9.5,19.4,72,11.7
10.1,38.6,71,11.6
-0.0,20.0,59,14.7
-0.5,23.7,72,7.2
16.6,45.7,77,4.4
-1.8,27.4,58,1.8
11.0,41.7,59,14.3
12.9,47.5,47,2.5
3.2,40.8,60,14.8
10.7,47.9,46,11.7
-0.5,41.7,84,15.1
2.2,46.4,54,3.3
15.5,37.7,89,3.1
-1.5,37.7,66,13.3
11.2,37.7,44,15.1
3.9,42.0,52,5.4
13.2,30.1,41,6.0
12.8,45.8,74,8.7
17.1,46.4,85,4.7
4.9,19.9,65,13.7
3.3,27.3,52,9.7
1.5,19.0,78,11.1
12.7,25.8,45,0.7
10.4,31.9,84,2.0
15.7,41.0,56,11.7
11.6,41.4,44,7.3
9.1,30.3,84,9.0
2.7,31.5,70,9.6
9.9,20.4,43,9.8
8.4,29.6,48,1.8
17.2,22.7,62,5.8
13.9,21.4,75,12.2
-2.9,21.5,54,4.0
8.6,44.3,71,0.1
9.6,47.8,55,0.2
17.0,35.2,88,7.9
5.4,47.2,70,10.2
-2.3,24.4,60,10.8
-1.7,25.8,64,6.5
11.6,36.1,60,15.2
3.0,19.2,74,8.7
15.8,29.5,70,3.6
-2.3,45.9,72,14.4
0.5,33.2,53,5.9
0.1,33.3,46,9.1
12.0,45.5,41,8.9
12.1,43.5,65,1.3
14.3,33.7,76,7.3
-1.9,44.9,76,1.1
-2.1,32.7,77,5.8
10.1,21.8,71,1.4
12.7,25.4,60,6.4
0.2,21.4,84,11.2
10.2,33.1,57,1.4
16.5,34.4,58,3.8
10.4,22.6,51,3.8
16.8,25.4,55,2.4
3.9,25.6,45,2.1
5.8,38.5,50,4.1
7.3,43.1,70,2.6
9.3,23.3,38,8.0
-0.8,31.4,65,8.6
0.4,32.6,53,15.3
15.4,48.7,39,8.0
16.3,47.0,53,4.8
3.5,25.5,60,12.8
-2.4,32.5,65,13.9
7.5,26.1,81,5.4
6.9,39.4,53,4.6
3.3,46.8,87,10.7
6.0,43.7,63,5.8
15.8,35.7,79,2.6
-1.4,36.0,38,8.4
-0.9,32.3,50,10.9
3.3,44.3,65,13.4
2.4,35.6,84,5.1
7.9,33.4,50,2.5
13.5,44.9,86,12.2
13.6,39.3,57,1.2
13.0,30.5,62,4.7
4.1,43.5,65,2.7
9.4,45.8,64,6.0
1.0,26.0,86,6.7
7.7,19.9,61,5.4
3.1,34.7,70,0.6
-2.9,40.1,67,15.3
8.1,20.6,83,8.7
5.4,26.4,77,10.7
17.4,44.6,61,8.0
14.1,33.3,59,9.1
3.1,37.2,80,4.8
15.4,34.5,57,6.9
-2.9,48.3,69,13.0
15.3,21.5,54,15.6
2.5,39.2,62,5.3
1.8,44.8,84,8.4
4.5,42.9,67,12.6
11.5,42.5,51,10.3
5.0,43.7,45,14.0
7.3,26.7,51,3.9
16.8,24.4,56,12.8
17.0,24.5,78,10.7
3.1,29.8,75,4.8
1.5,48.4,43,4.7
14.0,47.6,55,15.1
-0.0,21.7,40,6.7
10.5,40.0,86,13.7
-0.6,48.7,44,0.7
-1.3,34.5,69,8.4
9.5,44.5,53,1.6
4.9,37.8,76,2.4
8.8,26.3,59,2.5
-2.4,25.7,76,7.0
6.8,29.4,89,10.2
13.9,38.7,59,6.8
4.1,36.0,53,9.9
6.4,36.3,69,15.6
13.2,36.4,52,8.0
14.4,26.9,73,11.0
6.5,35.3,62,5.9
10.4,23.4,52,2.7
9.2,22.8,48,6.9
15.2,33.0,40,9.6
11.6,46.7,45,2.3
0.3,19.6,41,12.7
0.9,31.6,79,11.2
10.6,46.2,69,12.5
11.3,23.1,56,1.5
17.5,46.0,51,7.1
0.1,25.3,47,1.0
10.7,44.1,49,0.4
5.3,35.4,38,11.0
-1.7,37.9,85,7.5
17.9,30.3,71,13.2
10.6,21.3,71,5.4
5.1,37.4,53,11.8
12.8,43.3,83,11.8
7.2,25.7,42,8.7
10.2,19.7,46,14.2
2.8,23.6,70,6.7
3.5,19.3,83,7.6
5.0,28.0,71,5.5
13.3,39.6,77,7.7
14.2,42.1,82,7.4
2.5,22.2,76,9.9
4.3,34.3,60,6.3
15.6,21.3,47,8.8
11.7,48.4,60,12.0
14.7,20.5,88,9.5
14.6,42.2,52,11.6
16.1,45.8,59,12.2
12.7,48.4,42,12.2
-0.9,27.6,61,6.2
17.1,47.1,87,11.8
0.5,44.7,39,13.3
10.8,28.1,81,11.5
4.1,42.8,56,7.5
15.5,20.4,83,12.5
12.8,20.3,85,5.8
15.1,48.4,83,13.6
-0.8,41.0,53,7.9
0.9,37.4,86,13.2
14.9,39.7,71,4.7
7.3,33.4,63,10.6
-2.6,44.5,57,1.6
11.5,39.2,88,15.4
0.2,20.1,86,2.7
-0.3,44.4,61,10.4
8.1,36.1,48,12.9
6.7,26.4,54,4.0
4.8,35.9,58,1.9
3.4,40.1,57,12.6
-0.3,40.7,45,9.3
1.9,25.7,83,15.1
11.3,21.4,44,8.1
0.2,47.2,56,12.2
9.0,25.4,69,0.5
1.8,43.9,46,9.9
5.2,37.2,81,0.3
0.5,22.5,56,10.9
-1.2,41.9,57,14.9
11.6,34.2,44,4.1
1.4,33.9,54,11.7
8.4,24.3,49,1.7
13.7,36.9,51,5.1
-1.7,47.3,53,10.1
11.2,23.5,79,11.9
8.8,31.4,55,2.4
12.1,26.1,69,3.3
8.9,40.3,57,3.3
-2.9,36.2,75,6.6
14.0,30.6,64,11.3
13.6,29.5,45,4.3
1.1,46.5,61,10.7
-0.4,20.5,47,11.8
-2.3,33.1,42,3.6
11.4,27.5,81,10.0
4.7,46.6,89,4.6
7.2,48.5,56,14.4
-2.3,21.0,79,0.2
15.5,43.7,70,15.5
15.9,40.6,54,1.1
0.7,24.5,44,6.5
0.4,42.0,44,10.5
12.6,36.0,65,7.5
0.5,21.7,67,11.3
-2.9,34.4,84,13.7
1.4,46.0,66,1.2
5.7,48.9,62,2.6
5.4,28.0,78,4.9
10.2,35.4,79,11.1
4.1,41.8,75,1.4
-2.1,19.7,62,14.7
-1.5,35.4,70,12.3
13.1,39.4,86,11.0
8.2,35.1,52,8.5
-1.9,43.9,43,5.8
0.5,25.5,65,13.9
13.0,36.0,82,12.3
12.9,47.6,42,4.4
6.7,26.8,59,9.3
12.1,41.2,44,13.8
10.8,28.3,67,3.0
8.6,30.2,66,11.3
8.2,44.3,51,6.6
-2.9,36.1,72,6.5
9.8,27.6,55,10.5
1.4,42.3,72,12.1
9.9,19.5,81,9.7
4.6,36.4,85,9.4
4.3,40.8,69,2.9
13.0,24.6,66,0.5
0.7,25.2,41,3.1
17.7,39.0,38,14.7
6.3,21.4,40,2.3
14.9,46.8,46,2.8
10.4,27.7,42,2.3
17.8,23.8,73,2.6
15.1,30.4,62,12.1
4.8,29.4,76,8.8
5.2,33.6,80,5.2
-0.7,21.2,46,5.3
11.6,40.9,79,9.3
14.0,35.0,42,9.2
3.7,33.3,46,0.6
-2.3,36.7,57,4.1
9.3,31.0,82,3.9
3.6,23.0,80,6.9
-0.3,32.5,56,7.1
9.7,46.5,68,3.6
10.9,27.8,66,8.1
14.0,19.0,84,7.2
2.4,39.6,89,14.9
5.0,19.3,56,12.6
9.7,32.1,68,14.9
1.7,43.3,84,3.6
15.0,48.7,83,0.1
4.6,20.5,84,13.8
-3.0,28.0,45,14.7
-2.4,43.3,78,15.5
11.9,42.8,42,4.2
10.9,29.5,42,5.4
9.1,19.1,51,15.4
-1.5,27.9,55,14.4
17.7,32.1,55,1.7
1.6,38.9,74,0.6
2.2,30.6,45,4.2
6.2,46.7,83,4.2
7.3,31.0,63,11.1
14.9,23.4,86,1.7
7.6,41.9,44,15.2
3.9,46.8,63,14.5
12.5,42.0,61,10.3
1.2,31.0,51,1.9
17.4,48.5,67,11.1
6.9,21.9,63,12.2
9.2,27.1,39,7.7
4.9,35.6,43,0.6
7.3,32.5,52,2.2
8.8,35.1,38,11.9
15.6,45.6,70,8.7
16.8,39.6,49,3.9
17.5,47.4,55,1.8
16.8,43.3,51,3.5
17.2,46.1,82,13.3
-1.9,38.2,47,7.0
-0.2,44.8,46,11.4
12.8,36.6,57,13.8
9.0,38.3,54,5.9
11.7,24.1,76,13.3
9.1,45.7,48,13.8
3.3,19.5,67,7.1
5.0,31.6,49,7.5
7.6,32.1,86,2.0
5.5,26.1,41,5.9
11.6,44.8,51,4.4
8.3,38.3,61,2.1
9.0,46.2,67,1.0
11.5,20.9,50,7.0
-0.9,25.5,61,1.2
14.4,41.6,74,9.7
13.3,31.4,41,13.4
8.9,39.3,78,0.6
4.3,31.8,39,3.4
6.9,29.7,72,8.4
0.0,23.1,50,6.9
14.7,19.9,58,9.1
16.6,22.6,89,12.3
2.1,19.9,70,10.4
15.4,48.8,52,10.4
17.2,35.9,76,13.4
14.2,45.8,57,3.0
4.1,28.0,64,9.9
12.0,27.8,88,11.6
0.1,27.3,65,13.6
10.2,45.1,80,10.6
4.0,36.9,57,4.2
12.9,43.2,50,1.4
13.5,34.5,70,9.4
8.1,38.6,45,12.9
6.1,45.4,66,2.5
11.4,21.3,75,8.9
2.2,34.8,44,4.0
8.0,31.7,60,14.2
-2.5,44.8,88,11.2
4.2,44.0,49,2.6
